,symbol,strike,theoPrice,Calculated Put Price,Price Difference
11809,NYMEX:LO250416P19.5,19.5,0.013674658198733244,0.013933750111975427,-0.00025909191324218275
1483,NYMEX:LO250416P20,20.0,0.014816523540334789,0.015099557346325246,-0.0002830338059904569
18373,NYMEX:LO250416P20.5,20.5,0.016208680486168733,0.016519872184055828,-0.0003111916978870942
12841,NYMEX:LO250416P21,21.0,0.017879653370745124,0.018223685040010967,-0.00034403166926584225
3999,NYMEX:LO250416P21.5,21.5,0.01986069403699048,0.020242719580785606,-0.0003820255437951281
15381,NYMEX:LO250416P22,22.0,0.022184828194828005,0.02261046275618866,-0.000425634561360657
15256,NYMEX:LO250416P22.5,22.5,0.024885544198118476,0.025360833511022335,-0.00047528931290385934
15119,NYMEX:LO250416P23,23.0,0.027995081078010936,0.02852644784464637,-0.0005313667666354341
16182,NYMEX:LO250416P23.5,23.5,0.0315422938838498,0.03213645947866017,-0.0005941655948103752
18932,NYMEX:LO250416P24,24.0,0.035550103302760705,0.03621398461014802,-0.0006638813073873151
697,NYMEX:LO250416P24.5,24.5,0.04003257191957721,0.04077315474938557,-0.0007405828298083644
21049,NYMEX:LO250416P25,25.0,0.044991689171683225,0.0458158812251689,-0.0008241920534856756
5686,NYMEX:LO250416P25.5,25.5,0.05041398816701537,0.05132845566053701,-0.0009144674935216424
20995,NYMEX:LO250416P26,26.0,0.05626715684711808,0.05727814935161995,-0.0010109925045018661
10810,NYMEX:LO250416P26.5,26.5,0.062496840391789155,0.06361000796952589,-0.0011131675777367317
21833,NYMEX:LO250416P27,27.0,0.06902385875641742,0.07024406392432883,-0.001220205167911409
2963,NYMEX:LO250416P27.5,27.5,0.07574208122254766,0.07707320563463887,-0.0013311244120912114
9097,NYMEX:LO250416P28,28.0,0.08251720836394855,0.08396195054143477,-0.001444742177486219
4011,NYMEX:LO250416P28.5,28.5,0.0891867115218744,0.09074636781188075,-0.0015596562900063449
19254,NYMEX:LO250416P29,29.0,0.095561172246031,0.0972353889886675,-0.0016742167426365001
16464,NYMEX:LO250416P29.5,29.5,0.10142725113439055,0.10321373248702109,-0.0017864813526305423
14463,NYMEX:LO250416P30,30.0,0.10655249889408569,0.10844665282441848,-0.0018941539303327926
5022,NYMEX:LO250416P30.5,30.5,0.11069220317067074,0.11268670893813414,-0.001994505767463392
4824,NYMEX:LO250416P31,31.0,0.11359844189085888,0.11568272731758351,-0.002084285426724633
10971,NYMEX:LO250416P31.5,31.5,0.11503148369151683,0.11719111146232279,-0.002159627770805958
19909,NYMEX:LO250416P32,32.0,0.11505473337374172,0.11727406556673027,-0.0022193321929885462
3846,NYMEX:LO250416P32.5,32.5,0.11495581704996582,0.11723296495336821,-0.002277147903402388
4804,NYMEX:LO250416P33,33.0,0.1160081127966125,0.11835752725117861,-0.002349414454566115
14901,NYMEX:LO250416P33.5,33.5,0.11845437749683663,0.12089538100054727,-0.00244100350371064
14408,NYMEX:LO250416P34,34.0,0.12228343174607348,0.12483671405716293,-0.00255328231108945
20247,NYMEX:LO250416P34.5,34.5,0.12750281075090564,0.13019024765350698,-0.0026874369026013423
5809,NYMEX:LO250416P35,35.0,0.1341334282712645,0.13697789156711726,-0.0028444632958527505
9208,NYMEX:LCE250416P35,35.0,0.8612147959688659,0.837675629102292,0.02353916686657387
13859,NYMEX:LO250416P35.5,35.5,0.14220379798416416,0.14522893501130615,-0.003025137027141994
20842,NYMEX:LO250416P36,36.0,0.15174373305996025,0.1549737015026362,-0.003229968442675951
1813,NYMEX:LO250416P36.5,36.5,0.1627774929987551,0.16623664448729003,-0.0034591514885349284
6932,NYMEX:LO250416P37,37.0,0.17531641332955616,0.17902892706692977,-0.0037125137373736072
1429,NYMEX:LCE250416P37.5,37.5,0.9600054829870444,0.9337343654706497,0.02627111751639466
7337,NYMEX:LO250416P37.5,37.5,0.1893511282246445,0.19334060307052617,-0.003989474845881663
21830,NYMEX:LO250416P38,38.0,0.20484357110525164,0.20913259046527663,-0.004289019360024987
11399,NYMEX:LO250416P38.5,38.5,0.22171900636458397,0.22632869405380063,-0.004609687689216657
7178,NYMEX:LO250416P39,39.0,0.23985839970870604,0.24480798591386424,-0.004949586205158202
17696,NYMEX:LO250416P39.5,39.5,0.25909147050754533,0.2643978844844376,-0.005306413976892244
15078,NYMEX:LO250416P40,40.0,0.2791907848378634,0.28486828477438386,-0.005677499936520447
15148,NYMEX:LCE250416P40,40.0,0.9820108859928833,0.9549302493542713,0.027080636638612043
8069,NYMEX:LO250416P40.5,40.5,0.2999123372278567,0.3059726728949807,-0.006060335667123995
8795,NYMEX:LO250416P41,41.0,0.3211662096130681,0.32762059835401913,-0.006454388740951056
13822,NYMEX:LO250416P41.5,41.5,0.3429103220979628,0.3497700575923709,-0.0068597354944081035
1459,NYMEX:LO250416P42,42.0,0.3651022745989234,0.37237876938315023,-0.007276494784226817
6451,NYMEX:LO250416P42.5,42.5,0.38769965873162926,0.39540448445304693,-0.007704825721417674
11109,NYMEX:LCE250416P42.5,42.5,0.9458767149801321,0.9193134072289797,0.026563307751152454
20625,NYMEX:LO250416P43,43.0,0.4106603509938638,0.4188052761388157,-0.008144925144951909
126,NYMEX:LO250416P43.5,43.5,0.43394278609000425,0.4425398110109774,-0.00859702492097314
16649,NYMEX:LO250416P44,44.0,0.45750621090041443,0.4665676000595176,-0.00906138915910315
10255,NYMEX:LO250416P44.5,44.5,0.48131091980393625,0.4908492312316641,-0.00953831142772782
4045,NYMEX:LO250416P45,45.0,0.5053184722220636,0.5153465842630063,-0.010028112040942672
8243,NYMEX:LCE250416P45,45.0,0.8823535087151937,0.8567487833231303,0.025604725392063377
18197,NYMEX:LO250416P45.5,45.5,0.5294918933763557,0.5400230288579193,-0.010531135481563592
20984,NYMEX:LO250416P46,46.0,0.5537958593427232,0.5648436073595453,-0.011047748016822068
12097,NYMEX:LO250416P46.5,46.5,0.5781968675530362,0.5897752031099597,-0.011578335556923447
6085,NYMEX:LO250416P47,47.0,0.6026633939413863,0.6147866957419189,-0.01212330180053256
9434,NYMEX:LCE250416P47.5,47.5,0.8290884473929125,0.8038908420069689,0.025197605385943622
11829,NYMEX:LO250416P47.5,47.5,0.6271660379635189,0.6398491046700245,-0.012683066706505652
5235,NYMEX:LO250416P48,48.0,0.6516776567375624,0.6649357220645022,-0.01325806532693985
14925,NYMEX:LO250416P48.5,48.5,0.6761734895654348,0.6900222365990023,-0.013848747033567532
4090,NYMEX:LO250416P49,49.0,0.7006312741003669,0.7150868492671844,-0.014455575166817503
13114,NYMEX:LO250416P49.5,49.5,0.7250313554292847,0.740110382564829,-0.01507902713554432
1175,NYMEX:LO250416P50,50.0,0.7493567893415989,0.7650763843358829,-0.015719594994283992
18780,NYMEX:LCE250416P50,50.0,0.8299087103426501,0.8035026132690782,0.026406097073571888
12055,NYMEX:LO250416P50.5,50.5,0.7736870240922666,0.7900656345215437,-0.01637861042927702
20527,NYMEX:LO250416P51,51.0,0.7985475925739145,0.8156089763194821,-0.01706138374556765
20561,NYMEX:LO250416P51.5,51.5,0.8246518437057668,0.842426903312406,-0.017775059606639165
5538,NYMEX:LO250416P52,52.0,0.8527943563310743,0.8713220319103191,-0.01852767557924484
3151,NYMEX:LO250416P52.5,52.5,0.8838587642630857,0.903186851119529,-0.019328086856443272
17326,NYMEX:LCE250416P52.5,52.5,0.9448090726850893,0.9142378953593497,0.03057117732573955
16465,NYMEX:LO250416P53,53.0,0.9188287333285814,0.9390144863786435,-0.020185753050062094
5386,NYMEX:LO250416P53.5,53.5,0.958622164679233,0.9797309500880992,-0.021108785408866182
5071,NYMEX:LO250416P54,54.0,1.0028948246894567,1.0249881786484631,-0.022093353959006468
5042,NYMEX:LO250416P54.5,54.5,1.0485208404697568,1.0716334698714147,-0.023112629401657925
8948,NYMEX:LCE250416P55,55.0,1.1879829857944166,1.1501369609587624,0.037846024835654246
16097,NYMEX:LO250416P55,55.0,1.0934359915516136,1.117587092772337,-0.024151101220723392
5274,NYMEX:LO250416P55.5,55.5,1.1432132848764178,1.1684675770679713,-0.025254292191553507
13102,NYMEX:LO250416P56,56.0,1.196404226948439,1.2228139842753007,-0.026409757326861794
10467,NYMEX:LO250416P56.5,56.5,1.2519653219793128,1.279574714248058,-0.02760939226874526
11888,NYMEX:LO250416P57,57.0,1.3098849652483455,1.3387383625340936,-0.028853397285748095
2583,NYMEX:LO250416P57.5,57.5,1.3701409587620486,1.400282931908059,-0.030141973146010415
17587,NYMEX:LCE250416P57.5,57.5,1.4769128008241807,1.430613219352593,0.04629958147158786
13507,NYMEX:LO250416P58,58.0,1.4326999202681066,1.464175265970843,-0.03147534570273636
8400,NYMEX:LO250416P58.5,58.5,1.497588185896447,1.5304423861360748,-0.03285420023962771
10002,NYMEX:LO250416P59,59.0,1.5653095854991648,1.5995913882754142,-0.03428180277624948
16236,NYMEX:LO250416P59.5,59.5,1.6372021459806003,1.6729669436439778,-0.03576479766337748
15780,NYMEX:LCE250416P60,60.0,1.8331758131890084,1.7768366529582298,0.05633916023077856
16088,NYMEX:LO250416P60,60.0,1.7122972588694019,1.7495945180661847,-0.03729725919678284
4620,NYMEX:LO250416P60.5,60.5,1.782387357411368,1.821232862689954,-0.0388455052785861
9544,NYMEX:LCE250416P60.5,60.5,1.9114072122482693,1.8528978473729358,0.058509364875333425
1290,NYMEX:LO250416P61,61.0,1.8570068700758622,1.8974612633929466,-0.04045439331708445
10701,NYMEX:LCE250416P61,61.0,1.9966272887299468,1.9358031971563499,0.06082409157359692
3696,NYMEX:LO250416P61.5,61.5,1.9391052278385423,1.9812374691268724,-0.04213224128833004
3703,NYMEX:LCE250416P61.5,61.5,2.08758240235675,2.024325823150459,0.06325657920629091
10742,NYMEX:LCE250416P62,62.0,2.178503325989233,2.112809802016182,0.06569352397305117
20851,NYMEX:LO250416P62,62.0,2.026510140953544,2.0703772052440925,-0.04386706429054854
2657,NYMEX:LCE250416P62.5,62.5,2.2715345407456287,2.2033578994431995,0.06817664130242918
17265,NYMEX:LO250416P62.5,62.5,2.1164636777377748,2.162113054103984,-0.04564937636620936
12683,NYMEX:LO250416P63,63.0,2.2064700808997415,2.2539459063280667,-0.04747582542832518
17228,NYMEX:LCE250416P63,63.0,2.36895970808931,2.298210552171518,0.07074915591779218
2935,NYMEX:LO250416P63.5,63.5,2.297708157703621,2.3470609449912847,-0.04935278728766379
12404,NYMEX:LCE250416P63.5,63.5,2.471169145812288,2.397751882589801,0.07341726322248698
6706,NYMEX:LO250416P64,64.0,2.3957759174645883,2.447063734123723,-0.051287816659134844
18021,NYMEX:LCE250416P64,64.0,2.5797757981359357,2.5035656981983765,0.07621009993755923
7285,NYMEX:LO250416P64.5,64.5,2.5010152807006136,2.5542906551509175,-0.053275374450303836
9861,NYMEX:LCE250416P64.5,64.5,2.685637804454922,2.6066833832101026,0.07895442124481944
6220,NYMEX:LCE250416P65,65.0,2.791902541006827,2.710192461026335,0.08171007998049218
18172,NYMEX:LO250416P65,65.0,2.5959716231535186,2.6512878341728703,-0.05531621101935169
483,NYMEX:LCE250416P65.5,65.5,2.908909982528126,2.82424119649539,0.08466878603273598
6358,NYMEX:LO250416P65.5,65.5,2.705363044751568,2.7627732457044307,-0.057410200952862755
5379,NYMEX:LO250416P66,66.0,2.8154267517815477,2.8749865250662343,-0.059559773284686646
19952,NYMEX:LCE250416P66,66.0,3.028868666018816,2.941184863863109,0.08768380215570737
9383,NYMEX:LO250416P66.5,66.5,2.9300750340468547,2.9918369579000355,-0.0617619238531808
17779,NYMEX:LCE250416P66.5,66.5,3.151080914026153,3.0603393704354867,0.09074154359066622
10296,NYMEX:LO250416P67,67.0,3.0499283947355806,3.113941664904322,-0.06401327016874125
14456,NYMEX:LCE250416P67,67.0,3.2807562127578827,3.1868194479077983,0.0939367648500844
2001,NYMEX:LO250416P67.5,67.5,3.173558456845605,3.239874369311278,-0.06631591246567314
21374,NYMEX:LCE250416P67.5,67.5,3.4059775910564696,3.3089273407645066,0.09705025029196301
20027,NYMEX:LCE250416P68,68.0,3.5407531187544556,3.4404158677204477,0.10033725103400792
21594,NYMEX:LO250416P68,68.0,3.300299945356379,3.3689726171278287,-0.06867267177144987
14295,NYMEX:LO250416P68.5,68.5,3.429434801777848,3.5005234498500193,-0.07108864807217108
19957,NYMEX:LCE250416P68.5,68.5,3.682087677871447,3.5783462717275167,0.10374140614393035
9689,NYMEX:LO250416P69,69.0,3.560532183596905,3.6341017655144094,-0.0735695819175044
18833,NYMEX:LCE250416P69,69.0,3.8236067650164642,3.7164608591667005,0.10714590584976369
7662,NYMEX:LO250416P69.5,69.5,3.694745005959451,3.7708576868308574,-0.07611268087140655
11920,NYMEX:LCE250416P69.5,69.5,3.969795538472706,3.8591644504459928,0.11063108802671318
11152,NYMEX:LO250416P70,70.0,3.8337837635991256,3.9124918878855834,-0.07870812428645779
11520,NYMEX:LCE250416P70,70.0,4.119473006398891,4.005298626540015,0.11417437985887613
10614,NYMEX:LO250416P70.5,70.5,3.978538116156063,4.059885606359795,-0.08134749020373189
19368,NYMEX:LCE250416P70.5,70.5,4.273022038760395,4.155240560317762,0.11778147844263298
9039,NYMEX:LCE250416P71,71.0,4.431905721749612,4.310428231043698,0.12147749070591374
10620,NYMEX:LO250416P71,71.0,4.12808316098511,4.212118416645281,-0.08403525566017134
6867,NYMEX:LO250416P71.5,71.5,4.287728955963793,4.374447978875172,-0.086719022911379
15473,NYMEX:LCE250416P71.5,71.5,4.595673722934919,4.470420739066538,0.12525298386838113
395,NYMEX:LO250416P72,72.0,4.4478566172713805,4.537340893857855,-0.08948427658647429
12217,NYMEX:LCE250416P72,72.0,4.765952753536517,4.636816647556693,0.12913610597982395
351,NYMEX:LO250416P72.5,72.5,4.607701958404821,4.700052026429085,-0.09235006802426415
1521,NYMEX:LCE250416P72.5,72.5,4.933416808894034,4.800460220725746,0.13295658816828748
2617,NYMEX:LO250416P73,73.0,4.7723967324961905,4.867662651227196,-0.09526591873100543
14235,NYMEX:LCE250416P73,73.0,5.105527538631229,4.968679798136956,0.1368477404942725
4562,NYMEX:LCE250416P73.5,73.5,5.309086044061026,5.167788324791561,0.1412977192694651
21308,NYMEX:LO250416P73.5,73.5,4.944389330427217,5.042587652488379,-0.09819832206116175
9187,NYMEX:LO250416P74,74.0,5.134973887506067,5.23594991776816,-0.10097603026209256
21203,NYMEX:LCE250416P74,74.0,5.546545097154553,5.400179093741905,0.1463660034126475
14763,NYMEX:LO250416P74.5,74.5,5.339065244588202,5.442695615302273,-0.10363037071407089
17571,NYMEX:LCE250416P74.5,74.5,5.801378496991465,5.6496119407252126,0.15176655626625202
6735,NYMEX:LCE250416P75,75.0,6.0559745388448505,5.898801604331386,0.15717293451346492
12812,NYMEX:LO250416P75,75.0,5.5449377353113185,5.651263221633331,-0.10632548632201289
3946,NYMEX:LCE250416P75.5,75.5,6.292192169446228,6.129970367228686,0.1622218022175419
21821,NYMEX:LO250416P75.5,75.5,5.7404466178780815,5.849736101229457,-0.10928948335137534
5594,NYMEX:LO250416P76,76.0,5.913119191881986,6.025931463251703,-0.11281227136971683
9239,NYMEX:LCE250416P76,76.0,6.491500405947875,6.324977354279585,0.16652305166828985
4338,NYMEX:LO250416P76.5,76.5,6.112994221403838,6.228968677630331,-0.1159744562264926
18301,NYMEX:LCE250416P76.5,76.5,6.635102324486375,6.465418218350821,0.16968410613555474
10200,NYMEX:LCE250416P77,77.0,6.704049207693579,6.532697603323248,0.17135160437033115
19777,NYMEX:LO250416P77,77.0,6.45339466377591,6.569600926406075,-0.11620626263016476
3870,NYMEX:LO250416P77.5,77.5,6.018628447406336,6.151977272093543,-0.1333488246872072
10494,NYMEX:LCE250416P77.5,77.5,6.681779922622397,6.510453946455345,0.17132597616705159
10965,NYMEX:LCE250416P78,78.0,6.716584827770248,6.544136568182248,0.17244825958800014
15115,NYMEX:LO250416P78,78.0,6.173626125813236,6.312272115320878,-0.1386459895076424
10036,NYMEX:LO250416P78.5,78.5,6.440033004635438,6.581792819090954,-0.1417598144555159
14452,NYMEX:LCE250416P78.5,78.5,6.940308274806775,6.763407537999104,0.1769007368076707
4312,NYMEX:LCE250416P79,79.0,7.255959704201075,7.07296626193183,0.18299344226924497
7335,NYMEX:LO250416P79,79.0,6.597480372794884,6.745081155715872,-0.14760078292098822
13164,NYMEX:LCE250416P79.5,79.5,7.563174069249882,7.374213156200056,0.18896091304982665
18656,NYMEX:LO250416P79.5,79.5,6.815698612186544,6.967980293805761,-0.1522816816192165
1402,NYMEX:LCE250416P80,80.0,7.828698153956218,7.634586480122148,0.1941116738340698
15678,NYMEX:LO250416P80,80.0,7.082479614731604,7.2383403650400595,-0.15586075030845592
11681,NYMEX:LCE250416P80.5,80.5,8.07248378369453,7.873707363992596,0.19877641970193416
17295,NYMEX:LO250416P80.5,80.5,7.385288624072103,7.5437403539780785,-0.1584517299059751
5186,NYMEX:LCE250416P81,81.0,8.315933089969192,8.112572878909313,0.2033602110598789
8264,NYMEX:LO250416P81,81.0,7.711452111013934,7.871711741673965,-0.16025963066003168
918,NYMEX:LO250416P81.5,81.5,8.048296316145965,8.209893891252358,-0.16159757510639317
12515,NYMEX:LCE250416P81.5,81.5,8.579161633383968,8.370882743899777,0.20827888948419115
2746,NYMEX:LCE250416P82,82.0,8.864665265987824,8.651056078844135,0.21360918714368893
8688,NYMEX:LO250416P82,82.0,8.38506051486457,8.54788180393698,-0.16282128907240967
14528,NYMEX:LCE250416P82.5,82.5,9.161388140233008,8.94225456733487,0.21913357289813717
15453,NYMEX:LO250416P82.5,82.5,8.71981025607161,8.88384381457156,-0.16403355849994838
7633,NYMEX:LO250416P83,83.0,9.053276483588263,9.218518814188082,-0.16524233059981874
18126,NYMEX:LCE250416P83,83.0,9.465694392972182,9.240914152640638,0.22478024033154398
4203,NYMEX:LO250515P0.5,0.5,0.06507311874433386,0.06296561317827616,0.0021075055660576963
5826,NYMEX:LO250515P1,1.0,0.07400540003374342,0.07172935488089642,0.0022760451528470033
4083,NYMEX:LO250515P1.5,1.5,0.049933537966581856,0.048505750105922354,0.0014277878606595018
16739,NYMEX:LO250515P2,2.0,0.025293650794611884,0.024633675646899254,0.0006599751477126305
16315,NYMEX:LO250515P2.5,2.5,0.010832636786210138,0.010577524263122523,0.00025511252308761494
21860,NYMEX:LO250515P3,3.0,0.004508049756510073,0.004411717309065745,9.63324474443283e-05
11987,NYMEX:LO250515P3.5,3.5,0.0021818319230829716,0.0021384861957799693,4.33457273030023e-05
19520,NYMEX:LO250515P4,4.0,0.0014672231522038686,0.001439230989224134,2.7992162979734647e-05
10517,NYMEX:LO250515P4.5,4.5,0.0015109790397472948,0.0014825649196624183,2.8414120084876548e-05
14078,NYMEX:LO250515P5,5.0,0.0023076236488433367,0.0022640741463968365,4.3549502446500136e-05
9388,NYMEX:LO250515P5.5,5.5,0.004576444883196352,0.004488373159996068,8.807172320028384e-05
17273,NYMEX:LO250515P6,6.0,0.010061606176490677,0.009861205283626688,0.00020040089286398922
2418,NYMEX:LO250515P6.5,6.5,0.021649127894534895,0.02119870338191216,0.0004504245126227338
21928,NYMEX:LO250515P7,7.0,0.04231797395453328,0.04139726238253169,0.0009207115720015896
3050,NYMEX:LO250515P7.5,7.5,0.0725478579080952,0.07090743357309574,0.0016404243349994602
17166,NYMEX:LO250515P8,8.0,0.10845081463874717,0.10592832552678118,0.002522489111965995
12804,NYMEX:LO250515P8.5,8.5,0.14555386461182257,0.14210403908337424,0.0034498255284483303
18242,NYMEX:LO250515P9,9.0,0.1799321181361016,0.1756202421722764,0.004311875963825207
16399,NYMEX:LO250515P9.5,9.5,0.20833808145968052,0.20332357557897981,0.005014505880700709
21224,NYMEX:LO250515P10,10.0,0.22850160248624102,0.22300965632706993,0.0054919461591710905
13524,NYMEX:LO250515P10.5,10.5,0.23922347070196925,0.23351211637397817,0.0057113543279910806
18572,NYMEX:LO250515P11,11.0,0.2403358113790348,0.23466373948810076,0.0056720718909340495
19386,NYMEX:LO250515P11.5,11.5,0.23257535717405042,0.2271741543559268,0.005401202818123618
3482,NYMEX:LO250515P12,12.0,0.2173967425043536,0.21245004097874554,0.004946701525608055
5587,NYMEX:LO250515P12.5,12.5,0.19674410725899338,0.19237515618044917,0.004368951078544209
8575,NYMEX:LO250515P13,13.0,0.17279859826803856,0.16906677805679823,0.0037318202112403276
8693,NYMEX:LO250515P13.5,13.5,0.14772382735557438,0.14462952691832937,0.0030943004372450122
16513,NYMEX:LO250515P14,14.0,0.12343733574661747,0.12093345124652455,0.0025038845000929233
16448,NYMEX:LO250515P14.5,14.5,0.10143936100994022,0.09944666890391023,0.0019926921060299946
19967,NYMEX:LO250515P15,15.0,0.08272658785314363,0.08114970670700093,0.0015768811461426974
10677,NYMEX:LO250515P15.5,15.5,0.06766066582218999,0.06640441875499141,0.001256247067198582
13983,NYMEX:LO250515P16,16.0,0.055762270613261805,0.05474894600110193,0.0010133246121598743
11336,NYMEX:LO250515P16.5,16.5,0.046449823803287354,0.04561926286711781,0.0008305609361695457
14972,NYMEX:LO250515P17,17.0,0.03922829952848758,0.03853430995007461,0.0006939895784129693
13650,NYMEX:LO250515P17.5,17.5,0.03368771178079266,0.03309494050230714,0.0005927712784855252
4986,NYMEX:LO250515P18,18.0,0.02949708819182356,0.02897840696386046,0.0005186812279631033
7336,NYMEX:LO250515P18.5,18.5,0.026395921296406444,0.025930311161388928,0.00046561013501751625
9433,NYMEX:LO250515P19,19.0,0.02418468895764031,0.023755569399357426,0.00042911955828288384
20781,NYMEX:LO250515P19.5,19.5,0.022715571590646577,0.022309501852207276,0.00040606973843930125
21463,NYMEX:LO250515P20,20.0,0.021884048913333287,0.021489726563709052,0.00039432234962423485
8724,NYMEX:LO250515P20.5,20.5,0.021621682803015685,0.021229171836532668,0.0003925109664830173
20503,NYMEX:LO250515P21,21.0,0.021890103235152947,0.021490235966554607,0.0003998672685983397
21200,NYMEX:LO250515P21.5,21.5,0.022676007115696062,0.0222599176562961,0.0004160894593999605
5425,NYMEX:LO250515P22,22.0,0.023986841049969176,0.023545601399945826,0.00044123965002335064
19758,NYMEX:LO250515P22.5,22.5,0.025846754741567557,0.025371096677193197,0.00047565806437436034
21123,NYMEX:LCE250515P22.5,22.5,0.03680409791704875,0.03399989570553238,0.0028042022115163726
10051,NYMEX:LO250515P23,23.0,0.028292373918247155,0.027772490605651214,0.000519883312595941
10195,NYMEX:LO250515P23.5,23.5,0.031367950361699315,0.03079338089909729,0.0005745694626020266
9030,NYMEX:LO250515P24,24.0,0.03511950734490532,0.034479115080906564,0.0006403922639987569
7311,NYMEX:LO250515P24.5,24.5,0.03958771798060806,0.03886977914049336,0.0007179388401147013
12858,NYMEX:LCE250515P25,25.0,0.0038457282699967538,0.0033753740226094816,0.0004703542473872722
16013,NYMEX:LO250515P25,25.0,0.04479943318071117,0.04399185547000277,0.0008075777107083987
9405,NYMEX:LO250515P25.5,25.5,0.050758007020469675,0.049848697664856285,0.0009093093556133899
15188,NYMEX:LO250515P26,26.0,0.05743283074415251,0.056410228974068666,0.001022601770083842
3397,NYMEX:LO250515P26.5,26.5,0.06474875352215004,0.06360253303967826,0.0011462204824717742
8125,NYMEX:LO250515P27,27.0,0.07257630572349799,0.07129823778785564,0.001278067935642349
1110,NYMEX:LCE250515P27.5,27.5,0.0010194531839304265,0.0008492986574642292,0.0001701545264661973
18527,NYMEX:LO250515P27.5,27.5,0.08072381997838762,0.07930876762046205,0.001415052357925578
4020,NYMEX:LO250515P28,28.0,0.08893264823935199,0.0873796377694283,0.0015530104699236907
19608,NYMEX:LO250515P28.5,28.5,0.09687669520800535,0.09518998448753926,0.0016867107204660836
17746,NYMEX:LO250515P29,29.0,0.10416743928801053,0.10235747591088454,0.0018099633771259949
1121,NYMEX:LO250515P29.5,29.5,0.11036550958376301,0.10844964964246065,0.0019158599413023614
6651,NYMEX:LO250515P30,30.0,0.11499974899515175,0.11300259274140442,0.0019971562537473286
14526,NYMEX:LCE250515P30,30.0,0.0019144306240971472,0.0015944485254437157,0.00031998209865343147
5941,NYMEX:LO250515P30.5,30.5,0.11845520183988689,0.1163948555765947,0.002060346263292198
8999,NYMEX:LO250515P31,31.0,0.12384664762517272,0.12169205774545723,0.0021545898797154933
14254,NYMEX:LO250515P31.5,31.5,0.13174890900370717,0.12946042165989258,0.0022884873438145936
3277,NYMEX:LO250515P32,32.0,0.14181173654331514,0.13935549802016464,0.0024562385231504946
5074,NYMEX:LO250515P32.5,32.5,0.1535883453796607,0.15093764546121258,0.0026506999184481295
9847,NYMEX:LCE250515P32.5,32.5,0.011590706051601007,0.010047697611780067,0.0015430084398209403
10247,NYMEX:LO250515P33,33.0,0.1664770222251044,0.16361461105420005,0.0028624111709043554
14270,NYMEX:LO250515P33.5,33.5,0.1796784137172327,0.1765995292573931,0.003078884459839587
5475,NYMEX:LO250515P34,34.0,0.19217551774337882,0.1888912210627955,0.003284296680583332
7034,NYMEX:LO250515P34.5,34.5,0.20274395567655112,0.1992841955817451,0.0034597600948060303
7420,NYMEX:LCE250515P35,35.0,0.0645574819476219,0.058071989387185524,0.006485492560436373
9308,NYMEX:LO250515P35,35.0,0.20999992394669076,0.20641557978282993,0.003584344163860831
1868,NYMEX:LO250515P35.5,35.5,0.21500044130695262,0.21132525216051182,0.0036751891464407993
14377,NYMEX:LO250515P36,36.0,0.2250003710081956,0.22115726345732564,0.0038431075508699453
206,NYMEX:LO250515P36.5,36.5,0.2349405184499329,0.23092997773152313,0.004010540718409783
21985,NYMEX:LO250515P37,37.0,0.24405341727418906,0.23988735308500955,0.0041660641891795025
8306,NYMEX:LCE250515P37.5,37.5,0.21040199714829555,0.19330412267256775,0.017097874475727803
16953,NYMEX:LO250515P37.5,37.5,0.2540478199365832,0.24971231865534108,0.004335501281242132
2630,NYMEX:LO250515P38,38.0,0.26691140669933344,0.2623631561010468,0.004548250598286618
4680,NYMEX:LO250515P38.5,38.5,0.2850007036823734,0.2801619402860065,0.0048387633963669074
2867,NYMEX:LO250515P39,39.0,0.31027695220223817,0.3050411498753685,0.005235802326869654
5135,NYMEX:LO250515P39.5,39.5,0.3411654683182368,0.33544906758603577,0.005716400732201032
9937,NYMEX:LCE250515P40,40.0,0.39982950519122085,0.3704458999893687,0.029383605201852125
11115,NYMEX:LO250515P40,40.0,0.3744517966234424,0.368218601607866,0.006233195015576398
17440,NYMEX:LO250515P40.5,40.5,0.40592067961014067,0.39919793400457243,0.006722745605568237
15682,NYMEX:LO250515P41,41.0,0.43039001457069714,0.42328397114044547,0.007106043430251674
12094,NYMEX:LO250515P41.5,41.5,0.44202895023666766,0.4347332989345117,0.007295651302155981
15961,NYMEX:LO250515P42,42.0,0.4349993372966541,0.42778870698971616,0.007210630306937915
16162,NYMEX:LO250515P42.5,42.5,0.41999926810862576,0.4129791179643182,0.007020150144307569
21001,NYMEX:LCE250515P42.5,42.5,0.5025580361335757,0.46556307553314,0.03699496060043572
13870,NYMEX:LO250515P43,43.0,0.4450004708187407,0.43759037996720934,0.007410090851531381
17742,NYMEX:LO250515P43.5,43.5,0.47992390003707586,0.4719822016067739,0.007941698430301958
1323,NYMEX:LO250515P44,44.0,0.5141194796141768,0.5056570885143801,0.00846239109979674
10423,NYMEX:LO250515P44.5,44.5,0.5477985946480408,0.5388236747308791,0.008974919917161706
13002,NYMEX:LCE250515P45,45.0,0.5998943829083436,0.5551098322599283,0.044784550648415355
15917,NYMEX:LO250515P45,45.0,0.5808823148675253,0.5714043947848868,0.00947792008263848
10624,NYMEX:LO250515P45.5,45.5,0.6133234254729669,0.6033528890163389,0.009970536456628043
10676,NYMEX:LO250515P46,46.0,0.6451059954990468,0.6346535698333363,0.010452425665710474
